,Year,Quarter,Total Assets,Total Liabilities,Common Stock,Dividends Paid,Total Cash Inflow,Total Cash Outflow
0,2020,4,2708122000,1730435000,0,0,204041000,219322000
1,2021,1,4766389000,2362368000,3000,0,230665000,477824000
2,2021,2,4866967000,2285814000,3000,0,261780000,414988000
3,2021,3,5402099000,3024741000,3000,0,269385000,576000000
