,2021-11-28,2021-08-29,2021-05-30,2021-02-28
Intangible Assets,806300000.0,806300000.0,873200000.0,806300000.0
Total Liab,7860300000.0,7789300000.0,7843000000.0,7520600000.0
Total Stockholder Equity,2543000000.0,2752400000.0,2813100000.0,2575500000.0
Other Current Liab,1012100000.0,983700000.0,670500000.0,1019600000.0
Total Assets,10403300000.0,10541700000.0,10656100000.0,10096100000.0
Common Stock,2280600000.0,2300700000.0,2286600000.0,2271800000.0
Other Current Assets,389100000.0,363900000.0,340200000.0,21900000.0
Retained Earnings,261800000.0,445900000.0,522300000.0,303000000.0
Other Liab,427900000.0,410500000.0,421100000.0,298000000.0
Good Will,1037400000.0,1037400000.0,1037400000.0,1037400000.0
Treasury Stock,600000.0,5800000.0,4200000.0,700000.0
Other Assets,304900000.0,306600000.0,228800000.0,295800000.0
Cash,746300000.0,947800000.0,1214700000.0,993900000.0
Total Current Liabilities,1780700000.0,1715000000.0,1848300000.0,1646500000.0
Other Stockholder Equity,600000.0,5800000.0,4200000.0,700000.0
Property Plant Equipment,6740500000.0,6733400000.0,6645600000.0,6656200000.0
Total Current Assets,1514200000.0,1658000000.0,1871100000.0,1300400000.0
Net Tangible Assets,699300000.0,908700000.0,902500000.0,731800000.0
Net Receivables,68100000.0,51900000.0,65200000.0,37700000.0
Long Term Debt,929000000.0,936700000.0,929800000.0,929700000.0
Inventory,230200000.0,210900000.0,190800000.0,188200000.0
Accounts Payable,355400000.0,325000000.0,304500000.0,238800000.0
Short Long Term Debt,,,200000.0,
