,2021-10-02,2021-07-03,2021-04-03,2020-12-31
Change To Liabilities,52924000.0,13244000.0,-28591000.0,30086000.0
Total Cashflows From Investing Activities,-44559000.0,-44003000.0,-43258000.0,-52886000.0
Total Cash From Financing Activities,-30559000.0,-184579000.0,-39375000.0,-22203000.0
Change To Operating Activities,-1835000.0,2784000.0,12249000.0,-12739000.0
Issuance Of Stock,1055000.0,15245000.0,1572000.0,3839000.0
Net Income,117461000.0,88770000.0,84676000.0,86624000.0
Change In Cash,74719000.0,-147487000.0,-32373000.0,132921000.0
Repurchase Of Stock,-20275000.0,-15055000.0,-30038000.0,-15243000.0
Effect Of Exchange Rate,333000.0,-760000.0,-2855000.0,3992000.0
Total Cash From Operating Activities,149504000.0,81855000.0,53115000.0,204018000.0
Depreciation,34684000.0,34476000.0,33966000.0,33282000.0
Other Cashflows From Investing Activities,4326000.0,18000.0,72000.0,73000.0
Dividends Paid,-10853000.0,-10889000.0,-10908000.0,-10799000.0
Change To Inventory,-45464000.0,-30386000.0,-39337000.0,3506000.0
Change To Account Receivables,-5127000.0,-26667000.0,-21564000.0,37906000.0
Other Cashflows From Financing Activities,-486000.0,-23880000.0,-1000.0,-1000.0
Change To Netincome,5694000.0,22488000.0,15304000.0,-17323000.0
Capital Expenditures,-48885000.0,-41771000.0,-43330000.0,-52192000.0
Net Borrowings,,-150000000.0,-150000000.0,-150000000.0
